0,1,2,3,4,5,6,7,8,9,10,11
https://unistyleinc.com/entry_sheets/764,エントリーシート,♦ 1. 異なる価値観に影響を受けた経験を教えてください(400文字),高校時代にアメフト部の主将を務めた時に、「勝てるチームになる」というチーム目標がありました。私は当初「勝てるチームになるには最も合理的で厳しい練習方法」をチームにとにかく徹底する事が唯一の方法だと考えていました。しかし、チームは「方針は合理的であっても、自分の理想のチーム像と違うなら意欲がわかない」と、その練習にはついてきてくれませんでした。そこで私はメンバーそれぞれがどの様な「理想のチーム」を描いているか聞き、私とのズレを認識したうえで「勝てるチーム」になる為にどうすればいいか、という会話をし、理想のチームと勝てるチームのズレを埋める様にしました。結果として練習メニューはそのままで、メンバーは練習に積極的に参加してくれるようになりました。この事から私は、メンバーそれぞれの価値観に影響を受け、「合理的であるだけでなく、皆が納得感を持って取り組める事も同じ位重要」という価値観になりました。,♦ 2. 自ら学び、考え、行動した経験を教えてください(400文字),私はインターンの経験から、周りに成長してもらえる様になる為には、まだまだ自分自身の営業力を伸ばし、それを伝えられるようにならなくてはいけない、と強く感じました。そして、インターン以外で営業力を鍛えられるフィールドを求め、営業会社である光通信のグループ会社で光ファイバーの販売を通して営業力を鍛える事に決めました。最初の１か月はお客様から多くお断りを頂き、なかなか思うような成績を残せなかったです。しかし、ただ断られているだけではいけないと考え、まずはお客様から「お断りされる理由」を徹底的にヒアリングし、データとして集積していきました。そこから断り理由のランキングを作り、ランキング上位からお客様の断り理由を解決できる提案とお話しをするというアクションを起こしました。結果として、私の提案はお客様から多くご好評を頂き、配属から３か月で全国５００人いる営業マンの中で１５位に立つ事ができました。,0,0,0,0,0,0
https://unistyleinc.com/entry_sheets/1129,エントリーシート,１．困難に向き合い、乗り越え、実現してきた経験を教えてください。（400字以内）,"【背景】私は競技ダンス部に所属し、主将ペアとして個人成績を残すことが部への貢献だと考えた。パートナーと課題を共有し、週６日の練習やランニングといった地道な取り組みを行い、何度も優勝することができた。しかし、成績を残せない他の部員のモチベーションは下がる一方だった。部の士気を上げるためには、部員に成果がでるまで努力し、達成感を感じてもらう必要があると考えた。
【取り組み】私は他の部員も成績を残せるように、自ら体得した技術を皆に伝えることに力を入れた。積極的に部員を集め講習の場を設け、練習すれば必ず上達することを知ってもらった。他大学の練習会にも皆で参加することを提案し、実際に効果的だと思われるメニューを取り入れた。
【結果】多くの部員が決勝戦に進出できるようになり、団体成績は東日本4位にまで向上した。私も人に教えることで新しい気付きを得て、全国大会で準優勝を果たすことができた。",２．異なる価値観に影響を受けた経験を教えてください。（400字以内）,"【背景】私の所属していた競技ダンス部では、男女のペアを先輩が決める。私も男子部員とペアを組むことになったが、当初は全く気が合わなかった。私とは対照的に、彼は細かいことを気にし、自信の無さを表に出す人だったからだ。しかし、私達には全国優勝したいという強い思いがあった。私は地道な努力を続けることが苦手であったが、彼を見ていて大きく意識が変わった。彼は地味な練習でも真面目に取り組み、周囲も認める実力を身につけたからだ。共に頑張る仲間の足を引っ張りたくないという思いから、私も厳しい練習に始まりランニングや食事制限に取り組んだ。
【学んだこと】目標のために努力を積むことは苦ではなくなり、確実に成果が出ることに達成感を感じるようになった。結果、何度も優勝することができ、あきらめずに当たり前のことを継続することの意義を学んだ。以上から【徹底的に目標に取り組むタフさ】と【共に頑張る仲間との強い絆】を得た。",３．自ら学び、考え、行動した経験を教えてください。（400字以内）,"【背景】私は百貨店でアルバイトをしている。昨今、消費者の購買意欲が下がる中、いかに目を留めさせ、消費者のニーズを付加価値で埋めるか考えた。
【取り組み】私は学芸員資格取得のため美術館での実習を行った経験があった。企画展の裏側を知り、いかに見る人の立場で見易くするかを学んだ。私はこれを思い出し、アルバイト先の店舗で活かそうと考えた。人にモノを見てもらうときに、一番大事なことは【余白をとること】だ。そこで一番主力の商品を目立たせるために、あえて大きくスペースを確保した。またその商品の持つことで得られる特別感を考えた。
【結果】その商品をお客様が手にとって頂く機会が増えた。商品の知識もしっかりと頭に入れることで、商品の魅力も語ることができ、単価の高い商品でありながら一日で五つも売ることができた。
以上から、伝統と信頼のある企業であっても、時代の流れとともに変わる価値観を意識し続ける必要があると学んだ。",４．三井住友海上を志望している理由を教えてください。（200字以内）,自分の成長がお客様の安心につながること、女性らしい働き方ができることに魅力を感じ志望した。説明会では社員の方のお話から、企業のリスクコンサルティングに興味を持ち、クライアントの要求と自分の提案をまとめながら、大きな安心や信頼を作り出せるところにやりがいを感じた。またどの社員の方も仕事に誇りを持ち、今よりも上を目指していくという意思を持っていた。そんな風土のある御社で自分を磨いていきたいと思った。,0,0
https://unistyleinc.com/entry_sheets/1248,エントリーシート,１．あなたがこれまでに困難に向き合い、乗り越えてきた経験、または実現してきた経験を教えてください。４００,塾講師のアルバイトをしていた頃に、中学英語の学習が全く身についていない中学三年生の英語の担当になりました。高校受験を一年後に控えていた生徒だったので、最初に私は三年分の中学英語の基礎を一年間で学習できる教材を選び、進度表を作り、担当の生徒と生徒のご両親と面談した上で進めていくことが決まりました。授業前に前回の学習内容の小テストを毎回必ず行うことや、宿題の誤答のやり直しをさせる等、徹底した復習によって定着を図りました。塾に通い始めた頃は「僕はばかだから」等と自分を責める発言が多い生徒だったので、どのような時でも前向きな言葉を掛け続けるようにしました。担当になって四か月後に「前より英語がわかるようになった」と生徒が言ってくれた時には目頭が熱くなりました。生徒が無事志望校に合格できた時には飛び上って一緒に喜ぶことが出来、この経験は生徒にとっても私にとっても困難を乗り越えた成功体験となりました。,２．あなたが異なる価値観に影響を受けた経験を教えてください。４００,私は日本人と父とシンガポール人の母を持ちます。私はシンガポールで生まれた後、父の仕事の都合によりインドネシアで約8年間暮らし、その間にも年に一ヶ月半シンガポールとマレーシアに長期休暇を利用して滞在しました。このように私は生まれた時から異なる価値観を持つ人々の間を行ったり来たりしていましたが、8歳から日本で暮らし始めた時には、特に挨拶においての価値観の違いに差を感じました。例えば、私が東南アジアで暮らしていた時に目上の人に挨拶をする時には、必ず最初に「相手を呼ぶ」ことが非常に重要視されました。これが出来ない子は無礼だとされ、厳しく指導されますが、日本にはそのような価値観はあまりありません。例えば、友達のお母さんに会った時でも「こんにちは」とだけ言えば済みます。しかし、私は東南アジアの挨拶方法に慣れていたので、友達のお母さんに会う時でも「おばさん、こんにちは」と挨拶をするようにしています。,３．あなたが自分で学び考え、そして行動した経験を教えてください。４００,私は化粧品店で三年間接客営業のアルバイトをしています。私が入店してから数ヵ月後に、化粧品店の売り上げが二年程前から下がり続けていることを知り、相手を理解する気持、そして相手のペースに合わせる気持ちを一番に考え、「お客様のニーズを引き出し、そのニーズに応える」ことを徹底的に行うようにしました。また、店頭に水道がなく、店に多く置いてある洗い流す必要のある商品を試す環境が整っていなかったので、水が水道のように出る容器と綿で対応しました。このように、提供した商品の効果をお客様に実感して頂くことで購入率を上げるようにしました。しかし、それだけでは日々の予算に届かなかったので、試して頂いた商品と関連した商品を追加で試して頂く流れをつくるよう他の店員にも呼びかけました。こうして日々の予算に到達し、成果を出せたことで店長にも信頼され、一人で店番をすることと閉店後のレジ締めを任されるようになりました。,４．あなたが三井住友海上を志望している理由を教えてください。２００,私は日本の損害保険会社の海外、特に新興国で活躍する機会が今後更に増えると信じており、御社の創業以来、海外進出のチャンスに挑戦してきた姿勢と、信頼を多くの地域で獲得されている点に魅力を感じました。特にASEAN地域において外資系トップの損害保険企業である御社の今後の事業領域拡大に興味を持ち、私の東南アジアで育った経験を活かすことで御社の事業にいささかなりとも貢献がしたいと思い志望させて頂きました。,0,0
https://unistyleinc.com/entry_sheets/1544,エントリーシート,１．困難に向き合い、乗り越え、実現してきた経験を教えてください。（400字以内）,広告代理店のアシスタントのアルバイトにおいて、女性のアパレルブランドについての広告を考えてほしいと指示された経験があります。当初、一人で考えてみましたが、社員の方を唸らせる案が思い浮かばないという困難に陥りました。そこで、私には知っている広告事例が足りていないと考え、広告事例を集めることにしました。具体的には、友人に意見を尋ねたり、友人の友人にアンケートを実施したりすることにしました。少数の意見でも面白いと感じたことを案に取り入れ、「自分も参加できるようなホームページを開設してほしい」という意見を起点に案を作成しました。結果、「お客様に会員になっていただき、そのブランドの商品がうつっている写真を投稿してもらい、お客様自身が投票してランキングをつけるホームページの開設」という案を提出し、ランキング形式で話題性があるという点で社員の方を唸らせ、この案が採用されました。,２．異なる価値観に影響を受けた経験を教えてください。（400字以内）,中学、高校と所属していた演劇部で、異なる価値観に影響を受けた経験をしました。自分たちの代の最終公演の際に催す劇で、オーディションをした結果、私は主役の座を勝ち取りました。部員全員、演技に対して妥協を許さなかったため、週に１度は練習中に激しい衝突が起こりました。私は主役という立場でしたので、衝突の渦中にいることが多く、自分と相手の考え方の違いに憤りを覚えることが多々ありました。次第に部員同士の関係が悪くなってしまい、このままでは人を感動させるような劇は作れないと考えました。解決策として、部活動が終わる夜７時を過ぎてから部員を集め、話し合いを行うことを提案しました。話し合いの際は、お互い考えていることを率直に告げ、妥協点を探しました。私は話し合いにおいて、１つの役柄に対しても人によって様々な価値観があり、それぞれの意見を組み合わせることで、より良い劇が作れるということを学び影響を受けました。,３．自ら学び、考え、行動した経験を教えてください。（400字以内）,小料理屋での売上が１年前に比べて２割落ちており、売上の回復を達成することを課題に店主とともに取り組んだ経験があります。私は、この経験から、人の気持ちを考えて解決策を導き出す重要さを学びました。なにが売上下落の問題なのかを考えたところ、新規のお客様が入店しないこと、新規のお客様が常連客とならないことが原因だという結論に辿り着きました。そこでお客様の立場にたって解決策を考えました。私が行ったことは、２点あります。１点目は、新規のお客様を獲得するために、店の前にでて掃除をし、通行人の方に挨拶し、話すようにしたことです。２点目は、新規のお客様に常連になっていただくために、積極的に話しかける試みです。私は店主と相談した上で、この案を他のアルバイト仲間に提案し、実際に行い、お客様を増やすことができました。結果的に、週１回以上来店してくださるお客様が２割増え、売上自体もあがったと店主から言われました。,４．三井住友海上を志望している理由を教えてください。（200字以内）,生活の基盤を支え人々の幸福に貢献したいと考えているからです。損害保険会社では、金銭面だけでなく精神面の支えになれることに魅力を感じました。また、貴社は人を大切にしていると感じたからです。セミナーで質問をした際、社員の方が親身に相談に乗って下さったのが印象的でした。東北大震災の翌日に、就職活動生に選考を遅らせる旨の連絡をしたと伺ったので、お客様だけでなく将来の社員も大切にする会社なのだと考えました。,0,0
https://unistyleinc.com/entry_sheets/1531,エントリーシート,１．困難に向き合い、乗り越え、実現してきた経験を教えてください。（400字以内）,"テニスサークルの活動です。
私のサークルは国公立団体戦ベスト8を目標に活動を行ってきました。私は理系大学ゆえに練習時間が短いことが目標達成のための課題と考えました。また、高校の卓球部で部長として練習を効率化し団体戦でチームを一位に押し上げた経験から、練習を効率化すれば目標を達成できる確信と、周囲を巻き込んで目標を達成したいという思いがありました。そこで、効率的な練習を提案しました。しかし、負荷がかかる練習は、後輩から反発を受けました。そこで、後輩の気持ちを理解するために後輩と対話を重ね、後輩の練習を楽しみたいという気持ちを理解し、練習に反映させました。その結果、後輩の練習への態度とメンバーの技術力は向上し、ベスト8を成し遂げることができました。この経験から周囲を巻き込んで目標を達成する喜びとそのためには周囲の人達の気持ちを理解し目標への行動に反映させることが大切であるということを学びました。",２．異なる価値観に影響を受けた経験を教えてください。（400字以内）,"ホールリーダーとして居酒屋の売り上げに貢献した経験です。
5年間続けている居酒屋のアルバイトでは2年連続で売上が前年比100%を下回っていました。ホールリーダーとして、社員とアルバイトの双方と対話を重ねた結果、アルバイトのモチベーションの低下が問題であり、その上昇が顧客満足度を上昇させ売上増加に繋がると考えました。そこで私は月に一回の店舗ミーティングを設け、アルバイトの不満を確認し、それを改善することによって働きやすい環境づくりを行いました。また、社員が定めていたマニュアルを、店の最前線で働くアルバイトの意見を多く取り入れたものに変更しました。これらの改革によってアルバイトのモチベーションは目に見えて上昇し、前年比115%売上を記録することが出来ました。この経験から価値観の異なる者同士が共通目標へ向かうためには、対話により価値観を共有することが重要であるということを学びました。",３．自ら学び、考え、行動した経験を教えてください。（400字以内）,"実験装置を自分で作り、国際学会に出場した経験です。
私は学部4年生から研究を始め、早くから結果を残しその過程で自己成長したいという思いがありました。そこで、1年後に国際学会に出場するという高い目標を設定しました。しかし、研究に必要な実験装置は数百万という購入することが出来ない値段であることがわかりました。この研究を諦めたくなかったため、実験装置を自作することにしました。研究室では前例がなく、作製は困難を極めました。しかし、やっとの思いで完成した実験装置はたった1回の実験で壊れてしまい、さらに原因がわからず途方に暮れていました。そこで、似た実験装置を自作している他大学や町工場を訪ね、原因を追及しました。その結果、原因を解明し、10万円という破格で実験装置を自作することができ、最終的に国際学会に出場することも出来ました。この経験から困難な状況でも諦めずに目標に向かって行くことの大切さを学びました。",４．三井住友海上を志望している理由を教えてください。（200字以内）,モノづくりを支えたいからです。研究室において、事故により研究が出来なくなることがありました。また、工場見学を通じで、資金不足からモノづくりが出来なくなっている現場を見てきました。このような経験からモノを創るよりも、それを支えたいと思うようになりました。貴社は一人一人の顧客を非常に大切にしており、貴社であれば、顧客と真のパートナーとなり最適なソリューションを提案できると考えています。,0,0
https://unistyleinc.com/entry_sheets/1668,エントリーシート,１．あなたがこれまでに困難に向き合い、乗り越えてきた経験、または実現してきた経験を教えてください。,大学から始めた競技ダンス部の活動です。全国強豪の競技ダンス部という身の丈以上の環境に敢えて身を置き、その中でもレギュラーを勝ち取るため以下の取り組みを行いました。1点目は基礎体力の向上です。コンスタントに練習し、大会で全力を出し続けるためのスタミナが不可欠であると考え、毎朝6時に起きてランニングをしました。2点目は高いモチベーションの維持です。常に最高の踊りをするという高い意識を持つため、チケットが数万円するプロのダンスショーにも足を運んで生の感動に触れることを心掛けました。3点目は徹底的な技術の向上です。小柄な体格を補うため、より高度な技術を身につけようと先生に呆れられるほど教室に通いました。その結果、現在ではレギュラーとなり全国大会への出場を果たすようにまでなりました。この部活動を通して得た、逆境の中でも成果への執着心を持ち続ける姿勢を貴社の業務でも発揮していきたいと思います。,２．あなたが異なる価値観に影響を受けた経験を教えてください。,企業でのインターンシップを通じて広報活動のサポートをした際、社会人と学生の価値観の歴然とした差を感じ、深く内省しました。仕事のスピードが遅かった私に対して、上司の方が「インプットが目的で済むのは学生のうちだけだ。アウトプットすることも目的にしてほしい。」と言われたことがあります。それ以来、私の中で『仕事』に対する価値観が一変しました。社会人と学生の最大の差は仕事の有無であり、その達成の度合いでは及ぼす影響の範囲が全く異なることに気付き、社会人は学生時代には無かった社会・企業・家族への責任感を持つことが求められている、という考えを持つように至りました。私が貴社に入社した暁には、その責任感のもと能力の高い人間といかに勝負するかを戦略的に考え、成果を上げて信頼を勝ち得ていくなかで社会・企業・家族へのコミットメントを果たし、より責任ある社会人になることを目指していきたいと思います。,３．あなたが自分で学び考え、そして行動した経験を教えてください。,大学一年生の時にサークル主催の新歓イベントで、広報部長を務めた時のことです。サークルの誰もホームページ作成や広告デザインなどの知識がない状況にあり、誰もが広報部のリーダーを避ける中、「過去最大の来場者数を目指す」という志向の強かった私が立候補し、ノウハウが一切ない中でいかにその目標を達成するかを考えました。そこで通常の業務に加えて、１「メンバー間の編集技術の格差是正とモチベーション向上のための広報合宿の開催」、２「こちらが伝えたいことと新入生が知りたいことのギャップを埋めるための新入生へのヒアリング」、３「より良い表現のための街角の広告の撮影会の開催」を新たに取り組みました。その結果、『4人に1人』だった新入生の参加率が『3人に1人』にまで伸び、過去最大の2500人の集客を達成することができました。この時間の許す限り欲張って研究する探究心が今の私を支えています。,４．あなたが三井住友海上を志望している理由を教えてください。,将来は自分という存在で勝負したい想いのある私は、無形の商品を扱うからこそ自分の人間性が問われる場であり、時代の変化を敏感に察知しながら商品と売り方を考えていく必要のある損保業界を志望しております。中でも貴社は業界でもいち早く世界での信頼を築き上げた挑戦心と、次々に新しい保険ビジネスに挑戦する使命感に最も富む企業であると感じました。貴社の風土の下、挑戦と使命の一翼を担いたいと思い志望いたしました。,0,0
https://unistyleinc.com/entry_sheets/1671,【内定】エントリーシート,１．あなたがこれまでに困難に向き合い、乗り越えてきた経験、または実現してきた経験を教えてください。,高校生活で学業・部活動・生徒会・留学を両立させたことである。1年生の夏から1年間留学をしたが留年をせずに卒業した。留学中は日本の勉強ができず帰国後猛勉強をし、現在の大学及び国立大学に合格することができた。またサッカー部に所属し1年間の休みは5日間しかないという中、毎日必ず練習に参加し帰宅すると22時頃であったが勉強との両立を果たし、部長を務め国体メンバーとして選出された。チームとしても県大会優勝を果たした。その傍ら生徒会長・文化祭実行委員長を務め大規模な学校改革に着手したり文化祭を隣接する高校と共同で行うなど新しい取り組みを行ったりした。それらの両立は客観的に見れば時間、体力、精神的にも厳しかったが、強い信念を持ち努力した結果乗り越えることが出来た。大学生活でもサークルの幹事長とキャプテンを兼務しゼミやインターン活動に取り組み趣味の自転車で四国一周をする等自ら困難な状況を設定し成長してきた。,２．あなたが異なる価値観に影響を受けた経験を教えてください。,イギリスに留学していた頃、現地の異なる価値観に影響を受けた。それは同い年の高校生が皆外見だけで無く内面も日本人に比べ非常に大人びていたことである。初めは公立高校にも関わらず昼休みに外出が許されていたり、高校1年生から授業は選択性で4つの科目のみ自由に選び受講し、日本の様に何科目もの授業をクラス全員で受けるというスタイルではなかったりと、ただ単純にとても自由な国だなと感じた。しかしそれは責任を伴う自由であることが後々分かった。例えば外出は許されているが必ず授業には戻るという責任を負い、科目を自由に選択できるということは今後自分が進むべき道（大学や就職先）を高校1年生の時に自分で決めるという責任を負う。彼らはそうした経験を幼い頃からしているために、大人びて見えるのだと分かった。そのことに影響を受け帰国後は何かを欲したり頼んだりする時、ただ要求するだけでなくその分自ら責任も負うよう心がけてきた。,３．あなたが自分で学び考え、そして行動した経験を教えてください。,インターン先のコンサルティング企業で、定食屋のコンサルを全面的に任されたが初めは何を行えば良いのか分からなかったため、上司に頼みコンサルの手順を教えてもらった。そこでまずはその商圏に存在する顧客のニーズを調べる必要があると判断し調査を行い、自らホールスタッフとして働くことで顧客と直に触れ合い問題点を探ることを考え実行した。するとその商圏はオフィス街でカフェのニーズが高く多くのカフェチェーンが繁盛していることが分かった。しかしその定食屋は、外観はカフェのような洒落た造りをしているにも関らず内装は回転率型店舗でメニューも定食しか提供していなかった。また14時から18時までは営業しておらずニーズを満たせていないことが判明した。それらを踏まえカフェタイムの新設や落ち着ける内装作り、ライトメニューの作成などの業務改革を提案し実行した結果、定食屋カフェが生まれ話題をよび営業利益を倍増させることができた。,４．あなたが三井住友海上を志望している理由を教えてください。,私は日本が大好きで、現在低迷している日本経済を活気付けるための仕事をしたいと考えている。そのためには企業の海外進出や新たな挑戦が不可欠であると考えておりその際に必ず発生するリスクを軽減する仕事に携わることで貢献したいと考えるようになった。その中でも貴社を志望するのは人財を第一に考えており、私がこれまでそうであったように自ら学び考え、チャレンジし成長し続けることを目指している点に共感したからである。,0,0
https://unistyleinc.com/entry_sheets/1752,エントリーシート,１．困難に向き合い、乗り越え、実現してきた経験を教えてください。（400字以内）,◆現状維持打破に挑戦！◆ 私は７００人規模の学生大運動会を２年連続で企画運営し、協賛金集めに注力しました。１年目大多数の班員は、最低限の協賛金さえ集めればいいと意欲が低い状態でした。『全力投球』がモットーの私はこの状況を打破したいという想いから、２年目には班責任者に立候補し、班員の意識改革に挑みました。まず意欲が低い原因把握に努め、その上で具体的には（１）班員が楽しんで取り組むためのチーム制導入（２）会議や班員ブログを通じて、自分の感じた協賛班の「やりがい」や「可能性」を熱弁・共有することを徹底しました。これにより「なんとなく」取り組んでいた班員が「１円でも多く集め、イベントに貢献しよう」という共通の想いを抱き始めました。その結果、前年比４倍の５０万円の協賛金獲得に成功しました。この経験からチームで大きな成果を得ることの難しさと大切さを学び、『主体的に周囲を巻き込む力』が身に付きました。(398字),２．異なる価値観に影響を受けた経験を教えてください。（400字以内）,◆「仕事ができる」の価値観を変えた先輩の言葉◆ 私は大学１年次から三井住友海上事故受付センターで契約社員として働いています。負けず嫌いな私は研修時から「仕事ができる人」になりたいという想いで、保険の知識を付けることに積極的に取り組みました。分厚い資料を熟読し、複雑な特約は自分の中で咀嚼しノートにまとめる工夫をしました。しかし実際にお客様からの電話対応すると、中々思うように受付ができず、努力しているのに何故だろうと悩みました。するとトレーナーである先輩に「仕事ができるというのは自分の知識を高めることだけではない。お客様のニーズを捉え、それに対応する力も大切だ。」と言われました。私は受付トークが自分よがりになっていることに気付き、その後は相手の立場になって考えることを最優先しました。今では相手のニーズを把握し、臨機応変に対応する力が身に付き、私がトレーナーとして研修生を指導するようになりました。,３．自ら学び、考え、行動した経験を教えてください。（400字以内）,"◆亡き祖母への想いからボランティアを経験◆
私は高校２年次に一緒に暮らしていた祖母を突然亡くしました。生前、私は両親と協力しながら祖母の介護をしていました。認知症が進行し、且つアルコール中毒であった祖母の介護は非常に大変で、私はいつでも祖母に思いやりを持って接することができたというわけではありませんでした。しかし予兆もなく亡くなった祖母を前に、私はそのことをとても後悔しました。そこで、今の私にできることはないかと考え、祖母が通っていたことのある介護施設にてボランティアをしようと決意しました。私は施設の方に願い出て、週に１度お手伝いさせて頂けることになり、大学１年次まで約２年間続けていました。施設では配膳やリハビリ体操の指導、定期的に行われるレクリエーションの準備等を行いました。自宅と、介護施設での２種類の介護を経験し、どんな時も思いやりを持ち、互いに助け合うことの大切さを学びました。",４．三井住友海上を志望している理由を教えてください。（200字以内）,私は学生時代の大運動会開催の経験を通じ、自らの発想や行動でイベントの新たな挑戦を支えることができた際大きなやりがいと達成感を感じました。貴社であれば、あらゆる業界と関わり、社会の発展を支えていくことができると思い、非常に魅力に感じました。また、２年間事故受付センターで働く中で、時に厳しく叱ってくださる温かい社員の方にたくさんお会いし、今後もそのような社員の方と一緒に働きたいと強く思ったからです。,0,0
https://unistyleinc.com/entry_sheets/1762,エントリーシート,１．困難に向き合い、乗り越え、実現してきた経験を教えてください。（400字以内）,ゼミの千代田区の小売店を紹介するフリーペーパーを2万部発行する活動で新規掲載店舗獲得に挑戦した事です。掲載店舗は例年ほとんど同じだったため、営業担当として新規店舗を獲得に挑みましたが、初めは上手くいきませんでした。あるお米屋さんに営業に行った際は門前払いされてしまいました。しかし諦められず、断られた理由を考えたところ、掲載の許可を頂く事しか考えられておらず、自分がどんな人間なのかを知ってもらう努力もしていなかったため、まずはどんな人間かを知ってもらい、ご主人と信頼関係を構築しようと思いました。そのため、次にその店舗に行く際には店舗の方と話し易いように米の話題を用意したり、ご主人がパソコンの使い方を知らなかったため、使い方をお教えしたりしました。フリーペーパーには直接関係ない所でのコミュニケーションを積極的に行った事によって徐々にご主人と信頼関係が構築され、最終的には掲載の許可を頂きました。,２．異なる価値観に影響を受けた経験を教えてください。（400字以内）,ゼミの活動で花王のクイックルワイパーを中国で売る際のマーケティング戦略を役員の方に提案する活動を半年間行いました。提案にあたって、人脈やSNSを利用して留学生にインタビューや実際に中国に行って小売店や家庭を調査したところ、彼らは他の人よりも豊かな生活をしたいという欲求が強い事がわかりました。また将来豊かになるための努力は日本人と比べ物になりませんでした。彼らは日本語だけではなく英語、フランス語など数か国語を話す事が出来、ほとんどの生徒が大学を卒業後、海外の大学に留学に行くという事を言っていました。私を含め、普段接している日本の学生にはこんなに成長意欲の高いはほとんどいないため、衝撃を覚えたと共に負けてられないと思うようになりました。中国が成長しているのは、国民も成長意欲が高い事も一因としてあると思います。彼らに負けないようにチャレンジ精神を持って成長し続けたいと考えるようになりました。,３．自ら学び、考え、行動した経験を教えてください。（400字以内）,ゼミで花王のクイックルワイパーを中国で販売する際のマーケティング戦略を役員の方に提案する活動を半年間かけて行いました。しかし、いざ活動が始まっても何をどうして良いかが全くわからない状態でした。そのためゼミの担当教授や元博報堂の方など周りの方のご協力を引き出しつつ、この活動に取り組みました。まずは実際に中国の方にお話を聞いてみるのが良いという事で、中国人留学生の方にインタビュー調査を行いました。更に実際に中国に行ってみるのが１番だという事で現地に赴き、現地の日本語を学ぶ大学生の協力を得て、小売店調査やご家庭を訪問して調査を行いました。周りの方のご協力もあり、最終的には役員の方に納得して頂く提案が出来ました。この活動で主体的に行動する事の重要性を実感しました。協力を引き出す際も、自分達がどうしたいのかが明確でなくては、意見を鵜呑みにしてしまうと思うので、主体的に行動する事が大事だと感じました。,４．三井住友海上を志望している理由を教えてください。（200字以内）,スポーツジムのインストラクターのアルバイトにおいて、会員の方に運動や食事の提案をする事によって、病気という目には見えないリスクに対する不安を軽減させる事に喜びを覚えたため、損害保険に興味を持ちました。また数ある損害保険会社の中でも貴社はグループとして国内最大の損害保険会社という事で、そのスケールメリットを生かして働く事が出来る点で魅力に感じており、志望しています。,0,0
https://unistyleinc.com/entry_sheets/2364,エントリーシート,設問1　困難に向き合い、乗り越え、実現してきた経験を教えてください。（300字以内）,創作料理店のバイトリーダーとして、クレームの数を減らしたことである。接客の不手際や料理が出る早さに対するクレームが多くなっていたことをきっかけに、アルバイトと社員の間で意思疎通の機会が少なく、チームとしての連携不足が原因だと考えた。そこで一人ひとりの意見を全員で共有したいとの思いから「意思疎通の場」として毎月のミーティングを設けた。また全員でのイベントや業務中の声かけ、伝言ノートを積極的に実施し全ての人が働きやすい環境作りに尽力した。その結果、月20件あったクレームの数も半減し、ネットの口コミサイトの評価も上げることができた。この経験から周囲の人間を巻き込み、問題を打破する重要性を学んだ。,設問2　異なる価値観に影響を受けた経験を教えてください。（300字以内）,大学入学が人生最大の挫折経験であった。大学の友人に将来の話を持ち出した際に「先のことなんてわからない」という回答に違和感を覚えたことを皮切りに、自分の考えを持った同級生が少ないと認識し始めた。そのため1年次の後半は授業にほとんど出席せずに悩み続けた。このままでは自分が成長できないと感じ、先輩方や地元の友人に何度も話を聞いて貰った。結果、私が求めているものは自分の価値観でしかなく、異なった価値観が多様にあることを認識した。周囲に積極的に働きかけ、自分の意見を伝えながらも、相手の意見を受け入れることで自分の視野を広げられた。多様な価値観を受け入れ認識していくことが必要不可欠である事を学んだ。,設問3　自ら学び考え、行動した経験を教えてください。（300字以内）,インドネシアでの孤児院のボランティアである。滞在期間中、様々な人と関わる中で日本人と現地の方々の仕事に対する姿勢の違い、生活環境の違いを強く感じた。そのような環境下でも孤児院の多くの子どもたちは衣食住の全てが足りており、幸せを感じていると言っていた。私はボランティアという姿勢そのものに疑問を感じた。「何かをしてあげる」のではなく「何かを共にし、自分がそこから学ぶこと」が大切ではないかと考え、施設の手伝いや日本の文化・遊びを教えるだけではなく、インドネシアの遊びを共にすることや現地の方との積極的な会話を徹底した。その結果、客観的に自分の考えや思いを見つめ直すことの大切さを学ぶことが出来た。,設問4　他者を巻き込み、リーダーシップを発揮した経験を教えてください。（300字以内）,有料の就活セミナー開催に尽力した。学生生活の中で自分の将来について考える学生が少ないことに違和感を覚えた。そこで就活セミナーを通して「将来について考える機会を共有したい」という強い思いを胸にゼミの仲間、首都圏の有名講師、大学のキャリア支援担当者に協力を仰いだ。私は全員が主体性を持てるよう計画の具体性と熱意を示すことが必要と考え、1綿密な企画書を用いてビジョンを提示する　2一人ひとりと直接会う　3期待を絶対に上回る　この3点を徹底した。その結果、全員が各役割を全うし、広島大学では前例のない有料セミナーで102人もの参加者を集め、アンケートでは8割が「満足」と回答し、大学生協に存続という形で評価を頂けた。,設問5　三井住友海上を志望する理由を教えてください。（200字以内）,就活セミナー開催、バイトリーダー経験から人々が成長・挑戦できる場を多くの人と関わりながら提供することにやりがいを感じてきた。個人を含む社会全体にそんな環境を提供することができると考えたため損害保険業界を志望する。中でも、多くの社員の方にお会いし最も「人」に魅力を覚えた貴社を志望する。このような仕事を仲間とともにしていくことで、私の信念である「死ぬまで周囲とともに成長し続ける」を体現していきたい。
